speedKmh,observedDelayMin,targetDelayMin
33.52,24.76,17.37994500780048
77.2,10.83,7.607470093636193
41.57,4.54,2.8595502148983325
48.6,7.88,9.373439567205637
70.73,8.65,4.478857618342795
26.78,2.89,9.425755840182555
76.02,6.26,3.9630488835198374
41.55,0.51,2.4169132715405013
31.33,6.92,9.364447082193582
50.93,21.9,12.414787137682467
73.14,8.46,1.1028884339557807
84.82,24.66,15.548629273840163
64.73,20.67,8.949451017317678
78.0,6.51,3.156114293572223
57.38,22.09,14.049650989792912
32.37,16.73,15.664397337497478
35.35,19.09,17.45672720224265
57.87,24.22,15.574244430283093
64.39,10.27,3.341976028227964
20.31,23.96,22.03947307670051
40.16,23.72,17.766289291730313
60.27,13.38,7.3785518661081655
32.34,18.52,16.68316737945521
71.62,0.47,0.29652331860838016
65.53,19.54,8.635075339348385
60.25,0.52,0.24193672738088282
69.53,23.09,11.032881652385132
40.28,10.76,9.838237048567459
71.24,18.42,11.789579056050666
79.16,12.17,7.320895913620985
76.42,9.35,3.391759175855551
52.94,2.36,3.1928184809784943
50.16,2.64,2.7084668908272063
48.04,3.68,2.4180618477282403
61.01,22.81,14.691505853506216
74.37,7.91,4.548824747790736
57.97,20.9,15.376952838917127
28.82,5.63,6.826199213700372
39.81,17.88,16.702522070727852
61.98,17.4,8.945369127131814
63.39,12.93,9.425726717304945
65.52,3.44,1.3387537584900675
70.28,3.01,0.8325074056865975
65.34,16.58,8.751305108598892
53.05,0.58,2.5821738233619507
39.18,1.24,5.1262381558968135
82.27,8.07,4.981989417583428
68.84,24.28,13.828242444947199
36.79,18.03,13.899566217211222
32.67,8.65,12.834336480767394
83.77,20.77,11.617016808754263
71.38,24.45,12.77984724797474
23.18,20.63,19.154001955984224
20.46,15.56,15.831858799788268
26.94,2.39,10.171908527747153
37.34,4.61,7.550647482756139
27.91,17.93,14.413382589356218
47.94,3.24,5.430858977630015
45.43,14.86,14.346203567881052
79.77,6.49,4.415065566123249
63.75,22.64,12.613259119822922
31.62,7.52,12.475492994037442
44.39,20.17,15.034800841651293
52.86,4.25,5.165600049125775
31.55,16.29,15.505939611843472
38.47,17.14,15.193375711181963
22.21,20.97,19.92209175559334
35.25,14.18,9.662396417621991
55.02,5.25,6.645373038107642
66.48,0.56,1.9616865088978332
54.89,19.51,13.198648199070043
44.48,9.66,8.698575170917334
52.38,1.43,3.510227378015262
23.8,23.08,19.78618928450372
64.52,4.45,5.513893870803507
61.73,22.82,15.450258896024508
70.08,11.24,7.064312240867062
79.21,10.74,6.714207852033626
62.53,19.72,12.508492059245347
33.98,24.85,21.287453014187548
57.54,0.5,1.7946172241982938
63.28,22.97,11.062060549277419
36.08,23.16,17.940698952495417
29.43,6.99,11.406006608077579
47.86,20.15,13.672710330197312
35.43,15.87,15.89333659583748
27.66,20.66,18.01354213999687
23.96,1.18,5.611922966685528
71.15,12.87,8.84129085277127
61.85,18.4,9.78249081133157
77.95,15.29,8.981874400376144
44.49,0.49,4.24230222676958
80.79,20.06,11.26234759089715
44.41,22.3,15.572794518094017
26.84,16.68,17.019310313306807
64.45,9.41,5.138047960642119
69.53,0.89,1.8069269761271038
45.4,18.69,15.221523357343372
28.68,0.43,6.594477860499511
49.58,14.56,11.412068386322707
35.09,16.99,14.247620271115327
48.03,5.15,4.697301024400723
69.04,16.65,9.344375358976473
67.79,4.38,3.377821695625408
43.08,11.83,11.486278183366348
53.98,22.51,14.062782697758578
60.43,23.66,13.563857564475596
76.1,16.36,9.768907976833498
81.85,16.21,7.126043425147538
79.38,17.76,10.44527693705431
39.15,6.87,9.290268268469578
58.02,1.9,0.0
74.72,15.69,11.0767629902092
40.36,3.83,7.763018432916294
56.46,8.62,6.339536406783579
37.31,11.66,8.387854606583673
80.44,9.79,3.8156309425606674
65.93,16.39,7.539970455764317
52.84,17.03,8.801128490135369
73.57,5.38,2.882024756234238
50.57,23.39,14.921103106094474
37.71,19.32,14.114354797567898
47.23,13.08,9.0118332645131
21.0,18.79,14.762291550011094
78.14,18.69,12.244998018155608
21.16,1.71,8.777601561651739
77.52,0.81,2.6527224010183814
81.94,0.92,0.03668276673487941
58.52,12.3,6.390233121690024
71.72,22.59,9.224999620255742
40.52,2.41,3.321231566226979
57.64,2.16,3.928008336913825
25.6,22.23,20.291693476290046
35.35,8.23,11.855812661006993
26.97,22.85,20.73643197793409
67.18,7.67,4.016280159064591
47.74,14.74,11.663908308748164
57.5,4.65,2.214802800268485
28.05,22.69,18.805564710345404
78.03,20.44,10.713044807539921
50.67,15.75,9.847102653784448
55.83,4.19,4.2437527574278935
21.94,18.96,20.04006697601582
35.08,18.01,15.444833469687902
65.92,22.32,13.174700920223545
36.95,14.58,12.784888805696616
58.59,24.28,13.046984475260052
59.08,17.07,10.314652770303635
63.01,11.88,4.595321576702693
69.98,15.59,10.053567648323899
59.87,0.68,0.0
41.79,22.85,14.61835070125915
53.58,12.47,8.50356099568722
67.49,20.95,13.250465720619605
68.23,22.59,13.895096270177524
21.47,6.27,11.323281832140342
66.66,0.47,1.2311418681236204
39.48,8.57,8.326932383977985
70.07,21.17,12.486648443077566
40.47,6.91,9.71591444481965
30.63,20.71,21.538798529513645
38.26,4.96,7.802617774012547
27.34,20.63,19.904048736501267
66.89,7.39,4.908810885198585
49.31,7.27,8.154984405920452
78.41,9.46,7.4911591826186665
44.5,5.47,4.598866107290613
69.01,21.04,10.309448244428781
32.8,20.08,17.829909849235154
55.87,3.61,4.121193749943271
44.99,8.98,6.03947468178059
24.54,9.38,11.554680071201437
80.69,22.73,11.263431397058689
63.24,0.51,1.56534727008118
42.74,9.81,10.730847436116644
34.64,20.79,17.218722459933694
57.84,6.17,2.409929770521482
22.31,14.54,18.0276720063395
24.64,12.34,15.644540013013826
60.83,9.34,6.964630010070997
57.47,18.65,9.72055492029173
22.81,10.46,15.221729971061748
47.61,24.77,15.38175329545528
56.87,16.34,8.754803922688813
30.77,4.06,4.6015330825068235
41.4,12.26,8.718760788065143
27.82,6.16,9.515563111656792
73.54,8.84,5.5034946293559415
43.02,0.72,3.91640654032137
24.06,8.42,12.082340202898965
81.09,21.1,11.380008758831126
77.47,20.03,11.230914425739279
38.76,5.54,6.92489550042286
23.26,22.2,21.611519475948143
47.06,18.73,13.993572657239435
32.59,10.77,13.16439720642137
75.22,7.19,3.090322664732632
80.94,24.48,11.511917144908617
74.62,24.52,13.442329391838483
28.0,12.12,11.7282759967649
75.79,14.09,8.222563240470265
75.22,2.1,1.5122302782364727
53.61,1.42,0.6243562178167723
25.03,6.37,12.10638202060677
84.06,4.92,0.3272951572678924
49.69,6.24,5.543971357566785
40.74,3.31,5.700387369341824
32.92,13.42,13.42956806476859
38.98,19.85,14.604872088524296
73.27,7.64,4.695611925663659
76.05,23.57,12.356449422308538
32.96,22.92,14.821875128928228
72.73,7.25,4.449355973661003
71.68,7.09,6.007898084684852
79.11,0.7,1.5755769964361699
78.36,20.89,11.839780526430705
63.28,10.82,5.778442377587583
31.38,8.33,10.06153503162804
52.93,6.01,4.680186488857854
55.56,6.68,4.036932778463332
37.93,4.51,7.487613088875251
29.67,7.3,13.542003091233791
47.42,7.43,7.041656505068086
27.47,10.06,12.934258954067255
66.32,16.72,6.8604229953353375
47.83,2.74,4.0415586356762425
76.37,12.15,4.386490709738061
26.11,6.17,8.652127489704498
44.95,18.37,11.378961373573663
55.21,7.37,4.647727794856603
39.41,4.67,7.289430175302083
71.55,1.29,1.9948453730232396
60.0,15.83,9.20117713345902
51.36,23.02,15.035858731948634
80.6,17.05,8.762668454973475
22.96,4.87,10.770866647798295
67.3,3.65,2.2053623940676284
57.78,4.07,1.566434642163766
38.65,11.17,9.198119945311634
36.21,16.12,14.843540096189972
23.32,14.62,16.467680900891118
40.04,10.77,8.466665324191267
50.79,15.5,9.200551979963919
73.02,8.42,6.257686846540731
50.21,23.86,14.953693104944207
65.88,12.66,7.687227968576659
81.38,20.39,10.033108213888267
69.16,14.16,6.364948400787825
44.04,16.38,11.469079514803823
71.28,2.54,0.0
27.22,8.23,13.620153422705645
29.18,23.09,18.902586224653575
48.61,15.48,8.706417206320893
28.39,17.94,16.699519213167367
38.68,23.06,18.017301444632405
55.67,5.2,1.7380711351649967
27.24,3.11,8.689753352266482
63.93,15.25,10.55408852650815
50.21,20.66,13.721678400902741
64.12,3.67,0.8673457243754572
55.05,2.46,2.9354476133001812
22.91,1.71,9.426212376081647
31.03,2.53,7.848111948131992
54.48,22.29,14.529257262993147
24.4,22.31,20.636001802099518
20.71,22.21,21.727212978424376
31.59,15.39,16.663480776073474
63.2,1.39,0.0
35.81,13.71,13.034531894327184
42.8,19.53,12.697194118386376
26.85,10.67,15.226913677642372
40.76,6.51,6.424359311395329
63.69,20.03,9.78429965508754
43.37,10.61,8.291304531005439
59.79,2.24,3.10506348166023
55.04,23.67,11.72908711663329
27.59,4.92,9.363181658956096
55.46,9.58,5.59971370671184
66.33,17.72,10.168781319330305
46.32,16.58,13.316495145333421
29.05,23.84,21.117879384959053
44.14,0.24,5.546558265883252
63.81,21.06,10.145044172889595
28.02,22.05,18.45963429379171
47.42,22.03,17.337080068676563
27.59,9.59,11.802460294894216
84.18,17.85,8.24691276240301
60.42,11.91,8.41260450394611
29.77,2.69,8.22104677016673
50.29,23.81,15.868220974307485
24.01,9.4,14.188088149409765
28.29,14.61,14.818483201900273
32.68,9.62,14.46237707827722
48.24,16.98,11.843083846014864
44.17,13.41,10.348117324500016
76.2,0.51,3.589461352856164
63.84,2.77,2.4865814043291206
43.78,12.88,8.764054378756345
70.74,23.41,11.711295125486902
75.56,18.77,11.065503553412853
54.07,23.26,12.766287699035189
46.75,24.38,18.11383016045893
25.7,5.13,12.319336855674848
37.15,16.41,12.810487775717831
57.3,2.61,1.9785889519517186
38.73,0.73,5.436034597157373
84.66,3.9,3.4039741818496565
60.0,6.56,3.9218788814816046
29.27,19.21,19.139810102136437
31.03,9.85,12.316534365590758
69.75,19.98,10.187514020467646
54.47,21.34,13.702156715574176
66.25,6.34,1.3338612659683746
64.02,15.57,10.280471685799142
28.67,3.0,10.445283215177435
55.25,6.16,6.696342242351363
47.47,5.69,4.503218521077473
71.98,23.83,9.665617030349924
56.69,22.13,9.512069325740246
63.44,16.14,6.51095686106229
65.68,21.96,13.036841202760222
40.97,23.1,17.554573873619095
68.14,22.93,11.473224975481644
24.01,18.66,20.255994766791247
80.81,24.9,14.567022598847645
43.99,21.92,16.839675739949936
29.12,3.01,8.574095744344437
79.9,23.5,13.97485539909139
39.83,10.27,10.65773594382902
63.24,12.94,5.982599002580221
47.01,8.03,7.017766132628091
22.5,22.41,20.966254396893444
34.06,3.95,6.969661958217877
41.87,0.72,4.046472667678484
27.0,4.05,6.153679646732317
52.83,8.11,6.08472856275741
64.01,20.82,11.558616565381707
82.17,13.03,7.10220837053153
74.85,14.0,9.345884340858928
52.1,16.64,11.270514838836359
70.84,10.27,3.3526471758960783
74.86,14.61,7.0123908501422685
28.21,12.72,15.914442421312657
37.67,5.78,8.224297753385526
42.86,14.48,11.385235508866309
58.42,14.07,9.93276246610953
23.22,7.58,12.089149920769632
56.18,11.7,7.514065896343825
26.03,5.33,10.482629406213745
44.4,6.11,5.299067419027445
79.63,3.19,3.1103352196967906
50.59,3.14,1.971456379893129
27.13,23.79,21.44489860254338
82.35,10.19,6.480237705805716
57.34,4.88,3.8614820526329385
52.22,15.89,8.928884007409774
44.46,15.06,10.925123043737765
22.97,8.72,11.825926091659928
77.93,12.89,5.364943472274083
62.72,7.47,4.254067645513015
31.26,12.75,10.678792790815853
40.88,6.72,6.531383913296874
76.54,19.44,10.467390048637522
56.01,20.39,14.095990421852925
60.2,18.53,9.698792860946092
31.73,16.42,15.593555874104668
52.14,15.41,9.040565614973307
47.54,8.07,5.451206834052141
82.09,6.69,3.9526843860914918
35.94,0.03,4.8385139020007015
34.57,0.95,6.869265958373018
75.41,0.12,2.5252195740595083
77.9,23.37,12.785089463037371
67.8,19.33,10.010047786343407
22.25,3.55,8.243262180879665
69.43,6.88,4.806418225663939
41.56,10.0,8.20295793775848
45.44,20.48,16.75622642673072
28.29,12.3,16.2858272566588
55.81,3.05,2.1102968673680356
37.28,19.93,15.090668588431413
47.25,1.16,2.2778097443755025
52.03,6.65,3.840553415680821
57.88,16.15,6.474740088232558
70.45,10.14,2.6466937258753003
71.71,1.12,0.0
27.04,16.28,14.391461496595578
71.78,4.23,0.6946408403744004
70.62,15.87,10.00604779026048
40.7,16.23,13.076451029973473
71.09,23.55,13.034651883365948
73.72,11.08,6.511043002979733
48.38,7.04,7.96450559748401
20.02,13.99,15.633293775497743
31.36,24.3,18.679946533497514
54.5,1.93,3.2587210805594875
46.03,12.77,12.872506744433977
82.0,15.39,8.08774250350825
25.01,6.42,11.327528761731582
60.13,23.15,14.345906167690284
50.13,18.63,11.641938912428607
20.05,8.81,13.300980741168097
71.97,2.39,0.33700667258319694
37.05,14.42,15.356771705013703
63.17,6.59,2.6369075471735313
66.13,12.25,5.7437462122662595
32.26,20.6,17.775463599793145
35.22,7.28,10.779250666113501
52.15,10.79,7.422813013660204
71.98,13.62,8.112196188656528
64.58,11.84,7.477695500325375
41.69,21.04,18.802705397383658
29.45,7.71,8.541933240066612
38.13,20.79,17.954013865292314
52.89,22.61,13.492774516969726
81.59,23.97,11.474018641901667
68.74,22.69,13.705129261836618
29.35,10.64,13.490810444098564
64.87,6.8,5.681645366449707
58.65,23.88,14.656550743547381
26.13,9.52,10.8687939308484
63.17,22.3,9.031724865761015
82.68,10.89,4.594125467817371
84.53,1.37,2.7498037339624335
30.01,17.61,13.61586720966421
56.48,24.34,11.271489318460524
83.93,11.2,7.869039301680178
41.69,19.58,14.509199278438215
62.4,1.51,0.0
20.89,14.61,15.335079604498507
70.52,19.63,10.333822621786547
45.87,17.48,11.40388228948767
78.28,23.62,12.518281183512425
80.86,10.72,5.7024993684698595
47.4,11.46,8.717628600707908
28.14,12.23,12.949549178962368
52.53,5.22,6.934387586864181
59.13,9.59,5.614413299440712
70.28,6.28,1.98457495637691
21.92,3.03,12.204183024092885
71.26,22.67,11.592195696232999
82.77,17.5,10.43519667838835
42.14,9.13,8.607345341765544
54.83,23.45,14.756539759649023
54.24,2.31,1.2380443427843235
24.78,0.22,7.509228237371203
56.98,0.78,2.0828906539426764
81.19,16.01,5.832009876487929
34.7,16.28,14.169582851937276
48.16,2.52,2.3827792269777968
34.75,24.05,15.899480346326392
32.94,3.55,10.008971828315175
45.31,7.15,9.158332629234703
55.59,24.04,10.870140095466422
53.22,20.81,12.010764408487669
71.63,22.47,10.189612443944585
56.92,21.81,12.357198740707961
75.7,10.52,5.870469482049864
54.78,6.62,5.5700341735623375
41.13,0.84,4.148098432295182
36.3,4.85,6.902661267811397
63.99,2.97,2.9363632880103574
49.55,19.5,12.620033413388656
53.37,16.78,9.953368895174584
79.13,19.53,12.128683499806451
78.01,16.05,10.294879663903597
50.29,15.4,10.04020953135501
71.15,2.38,1.0701303589945579
72.17,7.31,4.494529949848743
36.87,21.87,16.707963891468168
58.17,4.73,2.4877927111970237
73.92,21.59,13.237767204794185
55.01,18.23,10.859757734382066
72.83,18.05,8.66109057515328
34.62,23.24,19.57546417905166
48.93,18.35,18.0915172301257
77.7,3.96,1.9512396330186539
80.7,13.89,9.973077637473295
47.86,5.5,5.513087447687758
77.63,2.05,0.9876356441790387
63.97,18.62,9.895904697475853
74.86,16.11,8.569659771255617
76.17,4.51,4.769336215386508
73.53,23.89,12.157609572553088
31.17,22.03,16.521726150809556
56.49,18.51,10.367596668976374
42.4,23.43,13.766044339006601
75.06,3.38,3.6400290487840636
73.16,5.68,3.8899667452835773
22.64,10.41,12.825910347314545
65.93,3.62,0.0
42.58,17.45,14.710436376234176
30.56,7.94,11.096505395924762
52.1,22.68,15.727375151981516
51.21,19.9,14.267401590378869
31.93,24.81,21.515003860969905
78.43,11.9,7.175790140506074
66.0,24.15,11.795103758760602
75.7,20.94,12.512157965611197
65.84,1.84,0.5275369714097393
77.22,0.07,0.0
38.29,15.7,10.267726963645437
69.35,7.81,3.8184248034230936
34.78,5.17,8.244872691360433
22.96,17.3,17.903631204063778
40.17,16.02,13.633581153304922
76.34,21.27,12.866291520003998
23.72,11.4,14.58489609152787
21.88,9.17,13.505022953616347
61.63,9.96,6.054897512694049
84.84,23.47,13.969040879324696
30.29,23.2,21.61652775564318
33.27,17.83,16.545891122619253
51.19,14.88,9.875254864962802
64.94,2.72,3.0334151296348555
44.85,16.29,14.226148686477735
45.52,4.11,6.811629235213398
39.77,10.19,12.834838431483737
48.48,19.11,12.032087206937732
32.17,17.2,17.80149636658131
22.27,3.33,8.395434171297445
35.16,4.14,8.057330890530896
36.69,4.7,7.229554179444537
57.87,16.29,8.187676634736606
22.73,20.9,20.74533972899955
58.83,4.96,1.9865757885697275
71.81,1.73,1.0906625315392564
58.73,20.7,15.211082207972314
21.32,20.29,20.41815428453001
42.15,0.68,3.7713410975820665
55.5,1.46,0.0
29.44,14.72,16.041533388889793
26.67,22.49,15.973066950593818
61.31,22.44,11.832330498926922
36.64,19.54,15.668618811633824
33.76,16.68,17.483912711823958
51.46,17.71,9.882335869255318
65.78,13.32,3.9517296798171144
23.37,23.69,22.56980653485581
77.28,8.73,4.606508281299643
38.19,21.54,17.6827301665273
33.43,23.71,19.832205741490366
26.1,4.15,8.92136245983862
84.42,9.2,4.607005038432899
72.33,4.49,2.061373898412932
71.88,3.85,4.382804670520666
71.68,13.28,8.35882320837481
29.4,17.62,19.90726483192974
80.98,23.02,12.449097208376456
27.39,7.99,11.26294898243766
64.13,17.2,9.843086973808562
62.9,21.04,10.657451116350073
28.78,15.06,13.808428631413468
42.77,15.12,11.022844159714854
21.3,6.77,13.256548242257251
62.83,6.53,4.793504154986053
26.69,10.89,12.451683212014062
44.61,8.25,8.670307022165026
78.39,7.02,2.977810431534693
71.23,14.96,9.391071109262974
64.19,1.82,0.0
77.63,7.28,6.592178985991449
64.64,20.38,11.311038639672546
59.9,1.2,0.0
74.37,6.68,1.5494391652226112
53.87,21.37,12.924728235771301
34.54,2.78,4.942690621534593
38.89,21.28,16.715682089179573
42.51,19.16,13.595561045003004
71.64,4.89,1.821240303961878
66.59,21.49,9.920184967957443
60.48,16.34,9.305796746200961
23.55,12.75,16.964698336793887
25.8,8.82,12.876652351387804
30.02,6.38,12.600444553764714
84.79,20.64,9.90478014876071
59.55,21.79,10.463159808844464
64.76,10.85,4.591980684435178
78.73,6.53,5.17966776196511
28.09,23.21,18.425165205581994
62.22,9.96,4.801608444099149
23.64,7.91,13.617871419723059
67.69,9.88,3.717618927366509
75.92,10.74,6.304729744350341
32.1,11.41,12.214671720080858
25.64,6.73,9.886855101476973
78.16,11.47,5.1322257099029045
62.96,20.73,12.61635592360025
44.06,12.33,9.618604975316114
26.24,6.64,10.486421182496935
83.8,16.73,9.17067918937141
25.46,3.75,10.646580095629552
31.2,13.02,14.44482703418118
38.16,4.24,5.20631496394267
73.29,9.03,2.934893312340549
59.44,10.76,2.615757526537143
84.37,13.72,7.641022896957039
72.29,20.0,10.382732385872995
20.79,7.41,11.808809355571293
37.15,11.28,10.912653539954356
53.62,14.95,10.447596723617343
70.82,14.25,6.796033448494454
42.8,24.34,16.32416804344087
27.34,4.71,10.973118269960972
80.28,19.21,10.736629054683304
55.94,15.49,11.361659466905172
30.63,10.52,12.52343057416149
40.51,4.31,7.589127392781793
51.31,17.38,9.461627528225508
51.31,9.86,9.542694018688962
37.83,1.73,6.351693156239395
61.2,10.57,6.947134793082054
52.06,23.59,14.68520929718052
21.4,5.8,11.664034118880318
76.88,3.59,0.669956856157411
77.69,9.87,6.368954205427421
84.73,10.69,6.366873797655683
37.6,9.18,7.673901476686455
48.33,0.16,3.3515894887829014
84.17,10.75,5.463514022909217
28.85,6.45,8.621536565686624
46.17,7.96,7.739618688083053
55.62,15.16,9.169421021373953
77.1,8.12,3.7501791729275635
35.28,6.51,7.975130537449634
24.85,5.21,10.238401646788072
75.75,15.65,8.519499066350562
78.86,14.51,11.537191034365204
67.33,20.5,13.222250535408328
40.18,12.56,10.478777272616998
73.7,1.24,2.2325337845477327
32.71,5.12,8.766720930004858
38.19,17.86,14.990119741736947
40.23,2.12,5.430039323139257
81.62,14.93,9.580335320251812
30.33,5.53,9.19657733209037
41.0,1.6,4.525495416655554
24.6,11.1,13.124724466046402
33.97,2.57,9.777333942402915
39.78,9.03,8.961662412917105
52.8,18.67,12.063228386741791
30.7,7.31,12.089877654297014
75.25,6.6,2.930272847209058
37.68,24.44,17.945694263534875
76.15,0.06,0.6763593451466131
49.88,3.42,1.9301347343600024
61.18,24.73,13.59599582420352
84.78,15.62,6.42479147975692
32.03,3.37,8.432267817148189
41.45,23.74,15.055226332441645
37.23,20.35,16.144551079524547
34.0,10.66,11.363155957090974
83.75,0.81,0.0
56.83,20.12,8.21023712786079
32.31,17.72,15.445270580412213
50.74,19.37,12.441381298388492
48.2,11.88,7.188064840446986
77.27,3.62,2.744041177786473
34.28,6.78,11.853438699176209
72.47,15.1,8.150171545972297
44.8,24.95,17.858701919465314
67.71,7.96,6.8687492897695375
61.74,15.06,11.025581450954675
65.24,14.43,12.156703406804644
46.4,7.71,6.143087583663638
21.62,8.47,9.990556870520738
34.46,5.89,10.059483008337976
75.73,0.73,0.0
70.09,4.02,2.762736085474378
32.02,24.55,21.0865237982762
39.65,11.54,10.938654250064209
57.44,24.89,12.163515251950885
31.04,6.6,10.740947501418258
24.46,16.9,18.942447208701484
24.84,9.29,12.444100240698393
76.23,14.2,7.260050649645367
45.06,16.95,13.10126365714156
24.2,6.2,11.640340109202466
57.72,2.1,0.89859971550856
45.59,0.83,3.9866201763690348
48.59,5.74,5.132439888964376
74.43,15.99,9.558700878943366
39.24,2.92,5.063333253331436
33.3,16.44,14.476263276245167
55.84,19.99,9.062743312151921
31.31,12.04,11.527205290898525
63.91,17.82,8.567147304338192
25.49,5.45,10.32293869271873
59.74,15.31,8.876633951199917
76.93,8.86,5.303234882217195
58.77,19.28,10.18015366632764
49.76,15.0,9.477498847997003
64.16,8.54,3.176242763851713
72.64,24.18,13.975708767376638
48.82,18.66,12.554835885687567
31.28,15.2,12.8591029885599
77.79,2.74,0.0
71.53,19.83,9.49989567486316
48.27,22.34,14.295605667699794
78.79,0.98,1.8165221117308334
34.83,5.34,8.116354821720039
44.71,1.91,3.352566205452001
79.89,24.18,12.54996017789734
73.05,5.55,2.477770248968139
59.37,17.42,10.360727834389515
73.37,9.15,6.836563195014075
37.2,20.68,15.899205956527286
52.55,3.71,2.4797765738632154
33.98,5.19,6.820510620627587
36.59,4.17,9.593837313528491
23.33,8.88,9.851022760431484
70.63,16.09,9.833644873753812
69.51,1.27,0.0
69.0,2.1,3.606538910199996
27.35,2.29,6.977776740927046
21.68,12.97,16.038647354285416
76.39,10.19,3.524774006868079
84.23,0.45,0.0
52.83,8.84,8.46788600185867
44.61,9.4,11.216490771406361
57.93,8.23,4.744739267546952
79.91,3.56,0.8288985987155264
80.48,3.74,1.541873815328994
48.88,23.56,16.272337168374502
45.44,6.04,5.030558579379225
65.95,21.26,12.72394425907148
67.51,16.71,11.535772603972342
73.78,18.29,9.856787682418252
73.46,3.38,0.1482622401810545
29.08,2.58,8.654961036999085
51.36,16.93,12.417510616676102
78.66,14.27,9.24207334815891
44.21,16.88,13.54882832847424
61.05,22.49,10.621783635328423
53.49,19.31,11.942714666712341
57.0,2.43,0.2520074312414713
81.22,5.15,3.830747449584173
55.55,3.04,3.7261582806899836
33.65,4.47,5.505168122418396
24.91,11.19,14.963519187495733
65.99,5.22,2.90838885421383
71.27,4.85,4.1771973583265005
52.11,7.24,4.398711552826704
37.76,22.11,16.765098848663175
55.31,19.49,10.067130255158407
39.76,14.0,9.156168873512938
77.77,21.83,11.56287213033993
22.63,21.53,17.221690024136997
40.86,8.2,9.963670465938751
81.21,8.69,2.9632686721685433
31.0,2.91,10.274637727814735
25.42,21.99,22.446057948655525
25.03,12.2,16.261353376460956
32.03,16.89,12.856446698948577
69.02,6.6,3.083584594821633
61.46,15.39,9.651578540434548
72.57,0.29,0.0
64.54,16.52,6.508480117315551
68.88,7.74,6.226632343184115
23.27,13.65,16.815633062484356
23.89,7.36,11.507037941321894
68.88,5.09,0.7161410605345147
65.06,14.31,7.470287709606774
81.57,14.25,6.58905477525478
61.66,18.19,8.949755149038959
49.6,10.36,9.626532541593695
51.14,6.06,6.9820841021602025
21.96,18.4,16.927146326270012
22.14,4.99,13.784995401850642
80.16,15.98,8.371799435019113
29.36,4.41,7.977244010202793
45.02,17.84,9.886744118785558
23.17,5.83,11.799690936430206
26.27,18.82,17.58310683836047
66.68,13.46,8.561010687553685
46.27,11.32,9.646197150677313
39.6,20.53,15.67532396757451
23.34,17.35,14.881493373144343
41.86,15.25,10.32518707289114
75.63,17.27,8.926404970770365
21.93,4.89,11.149792720894512
26.02,2.37,10.713111137415009
54.8,1.73,0.0
36.08,13.1,11.683463601589562
76.21,8.88,8.06147038566899
38.27,5.02,8.750353164708985
60.0,18.65,9.986320330540426
82.52,5.33,4.14992382463144
29.16,13.13,14.790029136830656
34.83,18.18,16.018974973134565
21.72,15.14,17.720923615767393
59.76,0.87,0.17213934649831542
41.33,21.1,16.588748648441715
73.41,16.04,8.495077886125737
35.16,23.59,17.644284828596028
26.92,10.91,12.99938579075122
38.84,18.27,15.861512189645392
72.29,10.57,7.278526255920376
46.09,18.0,11.511045324273244
42.4,21.2,16.128078230750482
43.54,17.29,16.46142498011882
30.01,21.39,17.507431487919213
59.03,6.01,5.074457528302187
47.61,20.66,11.664952285741396
34.43,17.4,13.13573425217432
55.23,15.84,8.079489668495288
43.41,10.09,11.526268198059544
56.14,9.01,2.9869635905696224
41.04,14.22,11.739551731960104
79.45,19.97,10.87600657022306
41.63,24.41,17.560480650483303
46.11,24.51,17.44344791469933
48.77,10.66,7.735448323142525
69.43,23.73,12.903678758710578
55.38,17.07,9.68556572375063
38.21,18.82,14.954133431487993
67.38,11.53,4.976105507055246
50.61,10.02,6.940739184863337
33.98,21.37,17.621379830137567
21.6,8.05,12.675755400252443
56.74,19.98,12.755197880530526
49.16,6.07,4.9018718729373765
81.46,23.21,15.61594817360623
25.97,7.29,9.37488716915149
28.55,8.18,12.776420254657827
63.87,12.79,7.751230389076193
21.51,20.12,19.132174849768845
50.73,19.15,13.486259139565028
42.34,17.14,13.248495354948126
27.2,0.7,7.607411615259169
23.15,0.57,8.345561235253452
23.83,13.84,15.445436994380826
70.15,6.49,3.841998452565902
20.12,17.15,17.59629555644984
81.36,21.94,10.634859312224222
42.53,22.04,15.405303798144391
58.27,3.96,4.885399217170187
77.46,7.36,4.42442026952469
71.87,5.7,3.5812310387625086
77.02,3.41,3.5863898061886434
47.18,7.59,8.15512805664464
25.75,1.3,8.315613180226057
61.27,2.53,0.2971523193530501
63.92,1.99,0.20964068964329807
22.55,21.24,20.199693465822325
74.92,10.76,4.057292576259268
31.39,7.41,11.590418169730759
53.41,7.33,3.158415716268042
69.58,23.46,10.80028260345849
75.37,17.48,8.194461851463377
69.22,3.42,3.7986121316824955
43.66,13.87,13.449145012815663
41.42,18.32,10.777629910085565
42.79,20.82,14.478565938851165
45.02,15.82,11.992994919053773
72.64,3.82,2.579310704400969
83.84,10.61,6.505060389319887
72.86,20.41,12.155818383259005
57.67,11.41,8.13983936700544
69.82,11.52,5.2600762373293275
66.33,3.99,0.45114986943038105
67.51,6.51,4.232889277557179
76.64,1.16,2.8284947316474365
59.52,11.43,4.9092085093697015
35.85,10.39,10.795512995645003
52.46,23.3,17.236639657587595
58.43,9.66,5.828650851528592
43.51,4.19,6.090052194299192
45.62,1.4,5.091078874759148
58.28,16.78,9.357497165450598
84.67,2.0,1.416100585380429
