trainId,routeId,eventTime,speedKmh,observedDelayMin,latitude,longitude,source
CS-305,COLOMBO-GALLE,2026-05-09T06:08:39.573Z,67.78,21.28,6.889202524894031,79.86027470171913,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:08:39.573Z,36.61,18.66,6.951446948113885,79.82217264684185,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:08:39.573Z,26.78,2.89,6.916604383746899,79.81123536365288,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:08:39.573Z,60.41,9.34,6.921226834061442,79.89137363094005,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:08:39.573Z,79.38,8.41,6.976602104384247,79.89526655065372,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:08:39.573Z,68.05,17.41,6.8825945805030635,79.8903800849901,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:08:39.574Z,54.18,2.95,6.914989876855165,79.87341291026836,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:08:39.574Z,76.02,6.26,6.9499657206161105,79.84172209812233,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:08:41.466Z,53.2,24.46,6.901604081414864,79.85754308973755,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:08:41.466Z,58.25,7.81,6.930604617796534,79.85494983873234,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:08:41.466Z,26.38,0.09,6.984278123801152,79.88768464761182,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:08:41.466Z,61.11,3.25,6.893286590322902,79.91082395483438,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:08:41.466Z,41.55,0.51,6.974832103503132,79.87120864962719,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:08:41.466Z,51.1,14.97,6.867272457514794,79.91996104728851,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:08:41.466Z,27.12,13.99,6.877652523189525,79.80383981639179,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:08:41.466Z,47.39,23.56,6.973240995220358,79.89963575102453,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:08:41.466Z,69.99,15.01,6.921738189425131,79.88979821636862,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:08:41.466Z,31.33,6.92,6.9685008417145085,79.88320381184245,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:08:41.466Z,61.5,6.64,6.957408748268856,79.92031390500719,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:08:41.466Z,29.42,1.78,6.95416064865954,79.83167227952204,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:08:41.466Z,29.06,20.61,6.893006057198884,79.82447405091204,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:08:41.466Z,48.63,4.35,6.8697692385421405,79.8768668253137,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:08:41.466Z,50.93,21.9,6.907874224665479,79.85932817609951,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:08:41.466Z,42.04,17.32,6.963559790684697,79.81115632012258,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:08:41.466Z,31.49,9.58,6.968057792827333,79.8950288452181,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:08:41.466Z,65.56,12.06,6.958362951163385,79.88580524198625,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:08:41.466Z,46.1,8.2,6.909413034159452,79.84046969211792,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:08:41.466Z,73.14,8.46,6.893307143413201,79.82518913870543,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:08:41.466Z,54,3.3,6.977000852441496,79.8023911975447,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:08:41.466Z,26.25,22.93,6.887904193655159,79.91936824356347,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:08:41.466Z,68.68,8.67,6.969690102719164,79.83227217473507,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:08:41.466Z,45.32,16.32,6.984592669343065,79.82772719886702,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:08:41.466Z,84.82,24.66,6.894504628058317,79.8221109834928,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:08:41.466Z,58.06,23.11,6.93189785948626,79.81932843298095,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:08:41.466Z,46.77,2.03,6.88328865389456,79.88388537273461,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:08:41.466Z,38.69,22.88,6.944059027002666,79.8493875062458,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:08:41.466Z,64.02,18.99,6.888078498627917,79.90804966773453,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:08:41.466Z,64.73,20.67,6.925875521101477,79.83045744303686,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:09:00.060Z,24.22,21.04,6.896185125636553,79.88730794093793,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:09:00.060Z,81.77,7.59,6.94232183122159,79.87940743302877,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:09:00.060Z,39.67,18.96,6.9503457767081,79.88471838550362,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:09:00.060Z,43.33,8.24,6.889460412816583,79.83524179064698,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:09:00.060Z,78,6.51,6.940575247177393,79.82608945471895,API_SIMULATION
NC-640,COLOMBO-JAFFNA,2026-05-09T06:09:00.060Z,73.69,8.6,6.9682275852487425,79.91032325608718,API_SIMULATION
NC-710,COLOMBO-JAFFNA,2026-05-09T06:09:00.060Z,46.81,9.79,6.946877880928174,79.894999913799,API_SIMULATION
WB-115,RAGAMA-COLOMBO,2026-05-09T06:09:00.060Z,56.29,23.48,6.925683630560261,79.8079001880121,API_SIMULATION
CC-222,GAMPAHA-COLOMBO,2026-05-09T06:09:00.060Z,44.74,20.96,6.920147056025583,79.89351757553074,API_SIMULATION
SL-909,MATARA-COLOMBO,2026-05-09T06:09:00.060Z,71.57,11.63,6.896480720066699,79.83257903690922,API_SIMULATION
HS-808,KANDY-COLOMBO,2026-05-09T06:09:00.060Z,83.93,11.2,6.879579252057431,79.8832290579339,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:09:30.076Z,53.28,2.77,6.928259700564255,79.90305801261712,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:09:30.076Z,43.53,20.14,6.965558273246657,79.86123445110236,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:09:30.076Z,57.66,19.64,6.980497878853195,79.84269778466808,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:09:30.076Z,61.35,19.39,6.978323927874876,79.84500186757764,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:09:30.076Z,57.38,22.09,6.907525498039608,79.8954284395712,API_SIMULATION
NC-640,COLOMBO-JAFFNA,2026-05-09T06:09:30.076Z,28.18,8.37,6.888532544781899,79.89112833765186,API_SIMULATION
NC-710,COLOMBO-JAFFNA,2026-05-09T06:09:30.076Z,33.06,9.03,6.919652942542222,79.91447444784575,API_SIMULATION
WB-115,RAGAMA-COLOMBO,2026-05-09T06:09:30.076Z,55.79,22.34,6.909740023330549,79.90359047326739,API_SIMULATION
CC-222,GAMPAHA-COLOMBO,2026-05-09T06:09:30.076Z,35.06,19.3,6.892035097426684,79.89213366712451,API_SIMULATION
SL-909,MATARA-COLOMBO,2026-05-09T06:09:30.076Z,49.43,6.9,6.91661836939836,79.89507744987971,API_SIMULATION
HS-808,KANDY-COLOMBO,2026-05-09T06:09:30.076Z,41.69,19.58,6.903220576263796,79.83807308220699,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:10:00.086Z,47.7,23.29,6.954958343582223,79.83699559205286,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:10:00.086Z,25.13,12.69,6.9273743124570295,79.91440609506716,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:10:00.086Z,35.02,23.97,6.92811070374875,79.873722477144,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:10:00.086Z,76.76,12.92,6.982012017033017,79.86914810149642,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:10:00.086Z,32.37,16.73,6.893682636151664,79.888801521504,API_SIMULATION
NC-640,COLOMBO-JAFFNA,2026-05-09T06:10:00.086Z,42.24,7.17,6.944824739798462,79.85104602060956,API_SIMULATION
NC-710,COLOMBO-JAFFNA,2026-05-09T06:10:00.086Z,41.96,3.97,6.951439317682032,79.82586416080058,API_SIMULATION
WB-115,RAGAMA-COLOMBO,2026-05-09T06:10:00.086Z,70.27,16.7,6.900521239340847,79.877151873845,API_SIMULATION
CC-222,GAMPAHA-COLOMBO,2026-05-09T06:10:00.086Z,24.82,6.71,6.900287763721007,79.89013873664494,API_SIMULATION
SL-909,MATARA-COLOMBO,2026-05-09T06:10:00.086Z,76.11,15.42,6.900667450884407,79.90085413345125,API_SIMULATION
HS-808,KANDY-COLOMBO,2026-05-09T06:10:00.086Z,62.4,1.51,6.9182308697170924,79.81919927957378,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:10:30.087Z,38.17,8.29,6.972975020826169,79.867836934905,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:10:30.087Z,70.03,10.21,6.9008425762610255,79.8202402684114,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:10:30.087Z,68.17,1.43,6.887172805097892,79.82834816784525,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:10:30.087Z,80.61,14.68,6.902891853818869,79.85976258262605,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:10:30.087Z,35.35,19.09,6.9131165147202935,79.83947168437653,API_SIMULATION
NC-640,COLOMBO-JAFFNA,2026-05-09T06:10:30.087Z,53.34,16.39,6.93994029907945,79.85198760915942,API_SIMULATION
NC-710,COLOMBO-JAFFNA,2026-05-09T06:10:30.087Z,70.3,21.08,6.966179023735463,79.80779189138144,API_SIMULATION
WB-115,RAGAMA-COLOMBO,2026-05-09T06:10:30.087Z,30.47,22.73,6.950486607993724,79.87856119883348,API_SIMULATION
CC-222,GAMPAHA-COLOMBO,2026-05-09T06:10:30.087Z,46.68,16.77,6.913169063405999,79.81021170159255,API_SIMULATION
SL-909,MATARA-COLOMBO,2026-05-09T06:10:30.087Z,65.01,12.52,6.900312635938773,79.87937131942104,API_SIMULATION
HS-808,KANDY-COLOMBO,2026-05-09T06:10:30.087Z,20.89,14.61,6.9518300577115975,79.8671511955248,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:11:00.085Z,70.83,1.53,6.958604875906625,79.87408480001496,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:11:00.085Z,50.97,11.27,6.908896368147161,79.80606611885354,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:11:00.085Z,33.82,24.03,6.9706978524159044,79.88667575132428,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:11:00.085Z,29.57,2.93,6.959714833888017,79.8086676738169,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:11:00.085Z,57.87,24.22,6.921783627383969,79.85687260441742,API_SIMULATION
NC-640,COLOMBO-JAFFNA,2026-05-09T06:11:00.085Z,62.01,10.32,6.9772625978766625,79.80912772315078,API_SIMULATION
NC-710,COLOMBO-JAFFNA,2026-05-09T06:11:00.085Z,62.23,21.98,6.962352963441007,79.87086498200016,API_SIMULATION
WB-115,RAGAMA-COLOMBO,2026-05-09T06:11:00.085Z,44.4,21.08,6.9752236361953805,79.81830352620658,API_SIMULATION
CC-222,GAMPAHA-COLOMBO,2026-05-09T06:11:00.085Z,60.71,24.06,6.965713060664807,79.8685829775849,API_SIMULATION
SL-909,MATARA-COLOMBO,2026-05-09T06:11:00.086Z,67.41,23.66,6.915892762181511,79.893245879632,API_SIMULATION
HS-808,KANDY-COLOMBO,2026-05-09T06:11:00.086Z,70.52,19.63,6.939664626839318,79.8401677367174,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:11:30.101Z,22.1,14.89,6.931375952291069,79.90229062088915,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:11:30.101Z,72.3,12.07,6.927878852243345,79.87893075677557,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:11:30.101Z,36.58,14.49,6.945488604742186,79.84308865933328,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:11:30.101Z,71.93,11.03,6.97264272469921,79.80507218698072,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:11:30.101Z,64.39,10.27,6.976250923854451,79.85864749382125,API_SIMULATION
NC-640,COLOMBO-JAFFNA,2026-05-09T06:11:30.101Z,70.17,18.18,6.87499956012879,79.86673826731696,API_SIMULATION
NC-710,COLOMBO-JAFFNA,2026-05-09T06:11:30.101Z,24.29,16.19,6.867168828070559,79.86294768770244,API_SIMULATION
WB-115,RAGAMA-COLOMBO,2026-05-09T06:11:30.101Z,71.9,15.93,6.983446846509867,79.80342857020239,API_SIMULATION
CC-222,GAMPAHA-COLOMBO,2026-05-09T06:11:30.101Z,38.87,6.19,6.950610049513139,79.87793660800108,API_SIMULATION
SL-909,MATARA-COLOMBO,2026-05-09T06:11:30.101Z,37.79,7.96,6.973179484602728,79.84209150723935,API_SIMULATION
HS-808,KANDY-COLOMBO,2026-05-09T06:11:30.101Z,45.87,17.48,6.880724976042426,79.87459271759394,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:12:00.107Z,82.2,5.99,6.900965532868592,79.86110650919879,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:12:00.107Z,48.96,20.67,6.8922418105357215,79.82866289057685,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:12:00.107Z,24.84,20.83,6.9297495109211615,79.86957070628003,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:12:00.107Z,36.67,21.12,6.889913873343498,79.80369925915609,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:12:00.107Z,20.31,23.96,6.923644141056246,79.89292992307648,API_SIMULATION
NC-640,COLOMBO-JAFFNA,2026-05-09T06:12:00.107Z,22.57,22.6,6.9316568824659575,79.90892091291278,API_SIMULATION
NC-710,COLOMBO-JAFFNA,2026-05-09T06:12:00.107Z,58.95,23.21,6.976223502178664,79.80531711257647,API_SIMULATION
WB-115,RAGAMA-COLOMBO,2026-05-09T06:12:00.107Z,74.47,10.56,6.95874063971141,79.90395249420308,API_SIMULATION
CC-222,GAMPAHA-COLOMBO,2026-05-09T06:12:00.107Z,56.22,17.94,6.978034460920382,79.90738399691,API_SIMULATION
SL-909,MATARA-COLOMBO,2026-05-09T06:12:00.107Z,47.82,17.34,6.982751944804473,79.91511484302013,API_SIMULATION
HS-808,KANDY-COLOMBO,2026-05-09T06:12:00.107Z,78.28,23.62,6.958090247073051,79.87862171056338,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:12:30.112Z,27.5,13.59,6.976842077988044,79.86962008409412,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:12:30.112Z,35.26,13.24,6.9179878955040595,79.85422951223235,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:12:30.112Z,83.5,21.59,6.8891491706376,79.91836882207247,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:12:30.112Z,74.7,2.66,6.900055933445252,79.91671902904021,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:12:30.112Z,40.16,23.72,6.868989960980497,79.8019464426111,API_SIMULATION
NC-640,COLOMBO-JAFFNA,2026-05-09T06:12:30.112Z,79.95,11.69,6.906398574704474,79.8508310918498,API_SIMULATION
NC-710,COLOMBO-JAFFNA,2026-05-09T06:12:30.112Z,37.6,11.38,6.902940345043366,79.81100344082236,API_SIMULATION
WB-115,RAGAMA-COLOMBO,2026-05-09T06:12:30.112Z,46.14,5.34,6.982869555681788,79.8591849668881,API_SIMULATION
CC-222,GAMPAHA-COLOMBO,2026-05-09T06:12:30.112Z,75.76,1.87,6.978864065694705,79.84772155972475,API_SIMULATION
SL-909,MATARA-COLOMBO,2026-05-09T06:12:30.112Z,42.93,0.39,6.9144374062334855,79.86227831897325,API_SIMULATION
HS-808,KANDY-COLOMBO,2026-05-09T06:12:30.112Z,80.86,10.72,6.919537586585193,79.86808316197002,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:13:00.115Z,26.76,3.69,6.959149594843427,79.8709210727528,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:13:00.115Z,74.11,16.12,6.895626191926208,79.90023821168079,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:13:00.115Z,58.16,5.6,6.941191265619996,79.87395324000443,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:13:00.115Z,55.04,5.58,6.967637185677373,79.83746471950604,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:13:00.115Z,60.27,13.38,6.897392527810516,79.90362032489453,API_SIMULATION
NC-640,COLOMBO-JAFFNA,2026-05-09T06:13:00.115Z,80.13,8.89,6.8909774867501135,79.87202685722542,API_SIMULATION
NC-710,COLOMBO-JAFFNA,2026-05-09T06:13:00.115Z,60.33,21.23,6.986835963345344,79.860468820652,API_SIMULATION
WB-115,RAGAMA-COLOMBO,2026-05-09T06:13:00.115Z,25.74,8.09,6.959819674353492,79.87848088931968,API_SIMULATION
CC-222,GAMPAHA-COLOMBO,2026-05-09T06:13:00.115Z,43.68,16.63,6.918979550867417,79.90309733354923,API_SIMULATION
SL-909,MATARA-COLOMBO,2026-05-09T06:13:00.115Z,37.46,23.19,6.889839899896893,79.8834265035144,API_SIMULATION
HS-808,KANDY-COLOMBO,2026-05-09T06:13:00.115Z,47.4,11.46,6.966267158749785,79.82536292742837,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:13:30.132Z,58.51,22.89,6.9693619247621985,79.87149882758169,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:13:30.132Z,45.35,7.76,6.942840366262541,79.83293488186521,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:13:30.132Z,23.89,12.36,6.938871924446511,79.84275160271446,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:13:30.132Z,38.35,8.76,6.935699614835096,79.83263791704452,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:13:30.132Z,32.34,18.52,6.936226582824094,79.82959196024,API_SIMULATION
NC-640,COLOMBO-JAFFNA,2026-05-09T06:13:30.132Z,63.51,23.59,6.917295328272201,79.83530527637994,API_SIMULATION
NC-710,COLOMBO-JAFFNA,2026-05-09T06:13:30.132Z,62.2,20.91,6.935304388343945,79.8452724884382,API_SIMULATION
WB-115,RAGAMA-COLOMBO,2026-05-09T06:13:30.132Z,78.92,23.56,6.900112738754446,79.86762216849907,API_SIMULATION
CC-222,GAMPAHA-COLOMBO,2026-05-09T06:13:30.132Z,48.2,4.43,6.8809770018190655,79.823546631458,API_SIMULATION
SL-909,MATARA-COLOMBO,2026-05-09T06:13:30.132Z,57.78,3.18,6.984278056900536,79.85815380701163,API_SIMULATION
HS-808,KANDY-COLOMBO,2026-05-09T06:13:30.132Z,28.14,12.23,6.972027281635165,79.84849789649938,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:14:00.139Z,82.86,17.13,6.924178623693891,79.86253179937432,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:14:00.139Z,79.14,18.11,6.94245360187281,79.90592955917599,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:14:00.139Z,72.69,1.85,6.868484337949603,79.8242850583349,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:14:00.139Z,29.05,3.74,6.982386838307445,79.81326710807978,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:14:00.139Z,71.62,0.47,6.9673667268592645,79.9163841405449,API_SIMULATION
NC-640,COLOMBO-JAFFNA,2026-05-09T06:14:00.139Z,28.4,20.04,6.945575246937772,79.84681637537217,API_SIMULATION
NC-710,COLOMBO-JAFFNA,2026-05-09T06:14:00.139Z,49.97,4.91,6.889208020553621,79.89152128051548,API_SIMULATION
WB-115,RAGAMA-COLOMBO,2026-05-09T06:14:00.139Z,23.29,0.88,6.9597158655200015,79.9200886361963,API_SIMULATION
CC-222,GAMPAHA-COLOMBO,2026-05-09T06:14:00.139Z,66.06,6.46,6.879072768552046,79.88354824771777,API_SIMULATION
SL-909,MATARA-COLOMBO,2026-05-09T06:14:00.139Z,67.78,8.21,6.913130389161603,79.80704149609066,API_SIMULATION
HS-808,KANDY-COLOMBO,2026-05-09T06:14:00.139Z,52.53,5.22,6.975743182352104,79.86197832980821,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:14:30.151Z,69.94,3.17,6.912251518658326,79.8902793359586,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:14:30.151Z,71.88,24.15,6.963512391238984,79.84790071443818,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:14:30.151Z,27.88,5.26,6.955739802793666,79.82966656987126,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:14:30.151Z,45.26,10.81,6.943440503124852,79.89511452845204,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:14:30.151Z,65.53,19.54,6.91313251660502,79.9114841649837,API_SIMULATION
NC-640,COLOMBO-JAFFNA,2026-05-09T06:14:30.151Z,67.17,6.37,6.917192242969588,79.83544725896412,API_SIMULATION
NC-710,COLOMBO-JAFFNA,2026-05-09T06:14:30.151Z,54.78,0.52,6.962129702526801,79.81328200795056,API_SIMULATION
WB-115,RAGAMA-COLOMBO,2026-05-09T06:14:30.151Z,48.56,8.39,6.942635971344737,79.86236820071588,API_SIMULATION
CC-222,GAMPAHA-COLOMBO,2026-05-09T06:14:30.151Z,80.84,13.77,6.978234453539663,79.8074850910596,API_SIMULATION
SL-909,MATARA-COLOMBO,2026-05-09T06:14:30.151Z,56.78,20.62,6.889816156911229,79.88662192045246,API_SIMULATION
HS-808,KANDY-COLOMBO,2026-05-09T06:14:30.151Z,59.13,9.59,6.939663136831368,79.84753464101156,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:15:00.161Z,59.24,8.31,6.964012694826097,79.89584572042743,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:15:00.161Z,22.23,5.22,6.954869399899427,79.81699410282597,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:15:00.161Z,24.88,7.71,6.927961504863255,79.84118489688485,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:15:00.161Z,40.54,10.22,6.9636372742828305,79.85953760258676,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:15:00.161Z,60.25,0.52,6.914628698163962,79.90244350336566,API_SIMULATION
NC-640,COLOMBO-JAFFNA,2026-05-09T06:15:00.161Z,78.85,21.32,6.916025119003892,79.86385850413481,API_SIMULATION
NC-710,COLOMBO-JAFFNA,2026-05-09T06:15:00.161Z,38.05,8.32,6.930561171201213,79.88465130349802,API_SIMULATION
WB-115,RAGAMA-COLOMBO,2026-05-09T06:15:00.161Z,83.51,4.47,6.93779309415387,79.81964236697893,API_SIMULATION
CC-222,GAMPAHA-COLOMBO,2026-05-09T06:15:00.161Z,33.26,15.27,6.9019636314566535,79.81357201439991,API_SIMULATION
SL-909,MATARA-COLOMBO,2026-05-09T06:15:00.161Z,22.87,13.56,6.97778664773258,79.83353318146641,API_SIMULATION
HS-808,KANDY-COLOMBO,2026-05-09T06:15:00.161Z,70.28,6.28,6.900010874805682,79.91557022561828,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:15:41.969Z,66.56,12.6,6.913860417741649,79.81317379305995,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:15:41.969Z,50.34,12.78,6.8810010378980255,79.90295012501126,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:15:41.969Z,47.97,9.35,6.904036213621604,79.9202429047811,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:15:41.970Z,30.01,13.83,6.968743735928925,79.89085552166817,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:15:41.970Z,69.53,23.09,6.869054556286345,79.86960768950601,API_SIMULATION
NC-640,COLOMBO-JAFFNA,2026-05-09T06:15:41.970Z,78.2,14.32,6.867650871230204,79.82419608507877,API_SIMULATION
NC-710,COLOMBO-JAFFNA,2026-05-09T06:15:41.970Z,69.04,17.79,6.927853688606362,79.90399513524618,API_SIMULATION
WB-115,RAGAMA-COLOMBO,2026-05-09T06:15:41.970Z,63.63,13.96,6.926935475474513,79.88325185509521,API_SIMULATION
CC-222,GAMPAHA-COLOMBO,2026-05-09T06:15:41.970Z,48.35,22.98,6.869616149444953,79.87667743558791,API_SIMULATION
SL-909,MATARA-COLOMBO,2026-05-09T06:15:41.970Z,33.73,6.22,6.890237460611855,79.80806045881295,API_SIMULATION
HS-808,KANDY-COLOMBO,2026-05-09T06:15:41.970Z,21.92,3.03,6.980088790184687,79.80222856348433,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:16:11.960Z,81.48,8.55,6.959342140644407,79.83492403072808,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:16:11.960Z,20.22,14.61,6.892422746333285,79.90413768491904,API_SIMULATION
CS-305,COLOMBO-GALLE,2026-05-09T06:16:11.960Z,58.01,7.41,6.9736514413921515,79.90293769980083,API_SIMULATION
MC-520,COLOMBO-KANDY,2026-05-09T06:16:11.960Z,41.72,14.88,6.948338074812877,79.875458815848,API_SIMULATION
CS-410,COLOMBO-MATARA,2026-05-09T06:16:11.960Z,40.28,10.76,6.928159668862438,79.85082063005964,API_SIMULATION
NC-640,COLOMBO-JAFFNA,2026-05-09T06:16:11.960Z,52.64,23.45,6.973886623674091,79.90644077549985,API_SIMULATION
NC-710,COLOMBO-JAFFNA,2026-05-09T06:16:11.960Z,45.04,17.46,6.923024405045191,79.9096653335924,API_SIMULATION
WB-115,RAGAMA-COLOMBO,2026-05-09T06:16:11.960Z,47.7,20.03,6.908277630995317,79.91694016682577,API_SIMULATION
CC-222,GAMPAHA-COLOMBO,2026-05-09T06:16:11.960Z,83.34,14.55,6.932259065316231,79.83472053174198,API_SIMULATION
SL-909,MATARA-COLOMBO,2026-05-09T06:16:11.960Z,48.04,20.23,6.906454494186809,79.91683651354678,API_SIMULATION
HS-808,KANDY-COLOMBO,2026-05-09T06:16:11.960Z,71.26,22.67,6.955544391584842,79.86817272763574,API_SIMULATION
NC-220,COLOMBO-JAFFNA,2026-05-09T06:16:41.967Z,55.4,23.47,6.9309717155673125,79.88605098601006,API_SIMULATION
IC-101,COLOMBO-KANDY,2026-05-09T06:16:41.967Z,32.79,12.95,6.976668530554537,79.8117846270633,API_SIMULATION
